vec,word
"""[0.15672, 0.0717336, -0.360099, -0.0948471, 0.11057, -0.32475, 0.0111078, 0.478047, 0.226693, 0.331342, 0.138787, -0.440805, -0.0540495, -0.252793, 0.0676338, 0.0477324, 0.254109, 0.299381, 0.291215, 0.166699, 0.0188304, 0.0534327, 0.274508, -0.154977, 0.356815, -0.196415, -0.140916, -0.403174, 0.118961, 0.205474, -0.42999, 0.437842, 0.166999, -0.128627, 0.252465, 0.18127, 0.293177, -0.259127, 0.359451, -0.396406, 0.311731, 0.119345, 0.115554, 0.0256692, 0.23638, 0.480941, -0.143738, 0.405425, -0.00422386, -0.0705782, 0.216649, -0.0550728, 0.11442, 0.29836, 0.605262, 0.181852, -0.0650179, 0.445688, 0.0500979, -0.00193627, -0.337713, 0.697581, 0.149253, 0.280175, -0.330802, 0.151066, 0.327643, -0.152141, -0.0506322, 0.0319492, 0.00357881, 0.23915, -0.00123323, 0.165159, 0.473238, -0.158125, 0.201633, 0.174611, -0.112163, 0.0459432, 0.403417, 0.241224, -0.24623, -0.227609, -0.308711, 0.262012, 0.479626, -0.0852524, 0.318075, -0.598075, -0.169879, -0.301906, 0.0146059, -0.209061, -0.2223, 0.118027, 0.459422, -0.298448, -0.0643075, 0.14424, -0.10797, 0.209089, 0.0870739, -0.137091, -0.0642857, -0.266045, 0.0553781, -0.216659, -0.28082, -0.0973651, -0.120814, 0.0287361, -0.202224, -0.0363726, 0.246029, 0.295087, 0.10352, 0.031185, 0.16344, 0.165993, -0.047983, 0.194356, 0.0532971, 0.586933, 0.386395, -0.0138756, -0.11611, 0.0802565]""",安排
"""[-0.182473, 0.218378, -0.435487, -0.246672, 0.00658414, -0.297408, 0.559497, -0.0239357, 0.653457, 0.0434244, -0.132472, -0.370533, 0.270977, 0.168068, 0.242066, -0.303672, -0.164272, -0.352245, -0.239447, 0.459089, -0.296139, 0.440979, 0.57319, 0.394974, 0.194634, -0.0196823, 0.349354, 0.41728, 0.34828, -0.375206, 0.434525, 0.62486, -0.163917, 0.368476, -0.252612, 0.201363, 0.319365, 0.14872, 0.182327, -0.379855, -0.162876, 0.285684, 0.161509, -0.0600069, 0.731722, -0.214886, -0.452018, 0.457535, 0.22752, -0.31069, -0.064867, -0.625828, 0.0319094, 0.0978297, -0.522402, 0.0255366, 0.0270979, -0.304683, 0.126065, 0.298389, 0.507783, 0.93771, 0.265242, 0.326532, 0.128193, 0.509402, -0.118874, -0.161944, 0.151889, -0.379774, -0.23247, -0.335249, 0.260253, 0.229485, -0.175576, -0.100522, 0.869076, -0.021294, -0.00607369, 0.711963, -0.157145, -0.207509, 0.145166, 0.137101, 0.331929, 0.170764, 0.206264, 0.2772, -0.124154, 0.205104, 0.360231, -0.18813, 0.566671, 0.20562, 0.103621, -0.0125865, -0.0733475, 0.579795, -0.0730196, -0.244137, 0.158847, 0.387106, 0.0769492, -0.201565, 0.218676, 0.0964968, 0.155615, -0.00988753, 0.198729, 0.172089, -0.238952, 0.0187643, 0.0465911, -0.465304, 0.0985677, -0.555582, 0.334323, 0.470457, 0.165332, 0.549842, -0.335492, -0.578837, -0.268215, -0.256536, 0.197015, -0.0179301, 0.0937046, -0.235087]""",好
"""[-0.497401, 0.0611726, -0.488761, 0.134639, -0.296657, 0.203442, 0.655232, 0.591742, -0.0481215, 0.207982, 0.172893, -0.155082, -0.159919, 0.0875493, 0.204389, 0.0152695, 0.368483, 0.309926, 0.159683, 0.203162, -0.109204, 0.186874, 0.221032, -0.137627, -0.126361, -0.144217, 0.30225, -0.220501, -0.109894, 0.322608, 0.0546245, 0.0584641, 0.212149, 0.0427515, -0.220251, 0.205472, 0.345566, -0.321128, 0.50733, 0.276217, 0.0371285, 0.0968731, 0.50163, 0.119332, -0.0541472, 0.414959, -0.331728, -0.0509195, 0.00350943, 0.341308, 0.00848527, -0.125984, 0.0591887, -0.109993, 0.133072, -0.0501974, 0.092027, -0.730032, -0.0405099, 0.0223198, -0.216874, 0.297029, -0.149006, 0.318946, -0.0218256, 0.303982, 0.257379, -0.146286, -0.168054, 0.0513357, 0.0636248, 0.260153, 0.559964, -0.00142701, -0.216215, -0.161661, 0.0861602, 0.0542416, 0.0118412, -0.0163518, 0.184578, 0.0212621, -0.270079, 0.481436, 0.1713, -0.0764783, 0.0206881, -0.165219, 0.436166, 0.18716, 0.0685298, -0.162753, 0.12466, 0.560648, -0.309904, 0.0638202, 0.383906, -0.13083, -0.387673, 0.315767, -0.603726, 0.500711, 0.173516, -0.34935, 0.711927, 0.193982, 0.0983004, -0.232682, 0.132842, -0.130985, -0.0449981, 0.164494, 0.127598, -0.303462, -0.459562, 0.0429123, 0.303729, 0.170893, -0.29088, 0.573236, -0.30542, 0.0814637, 0.14929, 0.0687279, -0.291815, 0.157774, -0.467998, -0.163956]""",了解
"""[-0.447572, 0.339105, 0.046081, 0.162634, 0.065545, -0.107136, 0.799049, -0.298572, 0.612746, -0.555186, -0.460608, -0.314751, 0.114113, -0.0177775, -0.233048, 0.312601, 0.0696006, 0.131523, -0.496714, 0.336855, -0.638215, 0.200364, -0.0333126, 0.18344, 0.165578, -0.198335, 0.440093, 0.10262, -0.0687861, -0.0212537, 0.31866, 0.12326, 0.345257, 0.309076, 0.212539, -0.211037, -0.0735339, -0.272031, 0.453626, -0.489893, -0.418876, -0.156197, -0.00555717, -0.462968, -0.29452, 0.398766, 0.248622, 0.414811, -0.429665, 0.0273954, 0.00101433, -0.107046, 0.288851, 0.373765, -0.110088, -0.182011, -0.201297, 0.191331, 0.169406, -0.2896, -0.108661, 0.800223, -0.0645275, 0.465992, -0.181906, -0.0666257, -0.119139, 0.0675248, 0.014734, -0.196923, -0.385752, 0.160466, 0.0663919, 0.328097, -0.0231211, -0.184631, 0.143139, -0.0818928, 0.330084, -0.144991, 0.253279, -0.289391, -0.0688146, 0.181018, 0.428661, 0.182285, 0.0916559, 0.462568, -0.45367, 0.145892, -0.483481, 0.247083, 0.240502, -0.238761, 0.479012, 0.21111, -0.329752, 0.243339, -0.482131, -0.286516, 0.00388523, 0.259392, -0.0348091, 0.112229, 0.216824, -0.0260907, 0.645216, 0.0821369, -0.263066, 0.795859, -0.321231, -0.195758, -0.264537, -0.328931, -0.0534165, -0.0591451, 0.114147, -0.291132, -0.00307854, 0.548272, -0.505939, 0.1135, -0.185045, -0.198835, -0.175531, 0.487967, -0.131932, -0.432479]""",差不多
"""[-0.186724, 0.253118, -0.461679, 0.0293933, -0.296769, 0.0394517, 0.0973205, 0.177379, 0.00858054, 0.314735, 0.292239, -0.178828, -0.162391, 0.373657, -0.143761, 0.204156, 0.356692, 0.0653557, 0.432071, 0.543645, 0.29507, 0.0349359, -0.242443, -0.348669, -0.187063, -0.0525355, 0.0729561, -0.0334224, 0.0452695, -0.0964921, 0.211956, -0.159432, -0.0207898, 0.0947248, 0.049735, 0.0789152, 0.488663, -0.0903594, 0.726149, -0.0184351, 0.255825, 0.00188385, 0.0190286, 0.00600575, 0.125392, 0.306361, -0.155898, 0.221342, -0.219127, 0.372706, 0.165841, -0.190771, -0.428839, 0.114409, 0.525159, -0.225366, -0.00236327, -0.38593, -0.112739, -0.0881393, -0.366673, 0.438055, 0.171588, 0.386067, 0.342893, 0.102553, 0.0141598, -0.0781951, 0.00239863, -0.195908, 0.185926, 0.26901, 0.273715, -0.0500217, -0.129265, 0.0580076, 0.229472, 0.0570748, 0.0331283, 0.112546, -0.171515, 0.219237, -0.302275, 0.35379, 0.00975574, -0.000785857, 0.300079, -0.353238, 0.432995, 0.00679172, 0.180768, -0.309851, -0.0180682, 0.0958053, -0.125888, 0.166706, 0.107679, -0.219238, -0.539526, 0.166959, -0.497638, 0.407666, 0.00568409, -0.358331, 0.627892, 0.367905, 0.297055, 0.351069, 0.13408, -0.177867, -0.0542527, 0.119415, -0.158698, -0.301772, -0.175853, -0.103983, -0.249642, -0.145784, -0.178947, 0.329757, 0.0867229, 0.231766, 0.115983, 0.0696705, -0.069685, 0.313226, -0.0406574, 0.052236]""",考虑
"""[-0.0357863, 0.0529938, 0.0568729, 0.169072, 0.351838, -0.337255, -0.349313, 0.0814365, -0.073511, -0.0334537, -0.302034, -0.0883144, -0.201862, 0.0487107, -0.459819, 0.363178, 0.208117, 0.0453707, 0.21278, 0.580253, 0.00568362, -0.30477, 0.157603, 0.378528, 0.255736, 0.236035, -0.016826, 0.040176, -0.327449, -0.131539, -0.325898, 0.262638, -0.12235, 0.0141836, 0.173016, 0.296768, -0.194113, -0.283757, 0.0877946, -0.478438, 0.248419, 0.124199, -0.210374, -0.341596, 0.141752, 0.58435, 0.0884886, 0.466625, 0.525052, -0.119116, 0.266829, 0.318103, -0.0777395, 0.0104536, -0.0933665, -0.0681458, 0.0974166, -0.186082, 0.189625, -0.138545, -0.0842814, 0.0770296, 0.341903, -0.13433, -0.110807, 0.0314386, 0.527235, 0.100373, 0.119494, -0.0414533, -0.207855, 0.236544, -0.4562, -0.158484, -0.387395, 0.128622, -0.194017, 0.12076, -0.209354, 0.535228, 0.0185837, 0.141562, 0.0642993, 0.264335, -0.47925, 0.00401502, 0.476878, 0.456405, 0.0037762, 0.242146, 0.144149, 0.359531, -0.46217, -0.212328, 0.144516, 0.246918, -0.312574, -0.199546, -0.17375, -0.00801195, -0.207051, 0.0884593, 0.129781, 0.122438, 0.100783, 0.515809, -0.199295, 0.375966, 0.122112, 0.0372782, 0.379735, 0.585847, -0.312103, -0.501811, 0.448899, 0.153361, -0.116819, -0.0400049, 0.409454, 0.0385905, 0.0985732, 0.0881811, 0.180599, -0.104917, -0.214262, 0.532214, -0.0493081, -0.460219]""",性能
"""[0.0582669, 0.264296, 0.178239, -0.0512946, 0.35516, -0.615619, 0.289622, 0.2185, 0.296554, 0.0916658, 0.0266578, -0.406224, 0.407961, 0.239646, 0.0891272, -0.2829, 0.386851, -0.209829, 0.156683, 0.306327, 0.340307, 0.0128211, 0.233185, -0.173773, -0.256349, -0.0327542, -0.639051, -0.167562, 0.0279448, 0.0987242, -0.716652, 0.26011, -0.0471537, -0.0329189, 0.288398, 0.0236104, 0.543054, 0.22821, 0.559055, -0.416481, 0.778082, 0.662921, 0.315362, -0.108362, 0.463681, 0.0891534, 0.234438, 0.00823121, 0.325099, -0.2435, -0.239094, 0.255579, -0.181161, 0.142, 0.502599, 0.148868, -0.54972, -0.477107, 0.0669076, -0.582051, 0.15998, -0.0498569, 0.271322, -0.0707632, 0.0412167, -0.45309, 0.515058, 0.053115, 0.0459029, -0.136146, -0.203017, 0.316044, -0.123274, 0.121183, -0.0599569, -0.295023, 0.336818, -0.17125, 0.249182, 0.285071, 0.447521, -0.411604, 0.462451, -0.113137, -0.472011, -0.304579, 0.0361073, 0.00134027, 0.509668, 0.0620715, 0.0341984, 0.188467, -0.200507, 0.417032, 0.333999, 0.586676, -0.0228269, -0.446273, -0.174261, 0.0275487, 0.412794, -0.34957, 0.595889, -0.253423, 0.163974, 0.246413, -0.169024, 0.250002, 0.136754, -0.272216, 0.502453, 0.202321, 0.0144836, -0.394114, -0.257498, 0.177877, 0.00800131, -0.437963, -0.528977, -0.103645, 0.081163, 0.435283, 0.252456, 0.23679, -0.252919, 0.349969, 0.045882, -0.0542922]""",驾驶
"""[0.049529, -2.99656e-05, -0.00509947, -0.0115464, 0.140815, 0.0133911, -0.0360634, 0.00703289, -0.0322722, 0.00914754, -0.068937, -0.144467, -0.0777449, -0.027796, -0.128096, -0.102649, -0.0232781, -0.0921839, 0.09465, 0.0790453, -0.0794409, -0.0301881, -0.106078, -0.0519637, -0.081901, -0.0451082, 0.0297797, -0.0629504, 0.0660371, -0.0873965, -0.0527358, 0.0160001, -0.0899909, 0.18436, 0.0769236, -0.037338, 0.0435863, -0.0225891, 0.038059, -0.0607285, 0.0147512, -0.0275211, -0.14756, -0.0457611, 0.0918342, 0.0547416, -0.128827, -0.073252, 0.180277, 0.0269157, 0.146625, -0.133428, 0.0375464, -0.0429957, 0.137721, 0.119933, -0.0541392, -0.0114339, 0.166116, -0.196619, -0.00850964, 0.0916301, 0.157198, -0.0315033, -0.00268742, 0.0631305, 0.0352878, 0.00855826, 0.0590823, -0.0460647, -0.0642579, -0.114396, -0.0370745, 0.0232162, -0.194863, -0.01735, 0.00681841, 0.153332, 0.0133166, 0.145715, -0.118637, -0.0191993, 0.0183349, -0.0357954, -0.00955581, -0.00899149, 0.0357607, 0.0787431, 0.00108437, -0.0427995, 0.103127, -0.0555262, 0.027188, -0.00189542, -0.0179664, -0.035201, 0.043028, -0.00265684, -0.0270483, -0.0446585, -0.0842716, 0.117854, 0.0316598, 0.0217638, 0.0574788, 0.0908627, 0.0126591, 0.0289338, 0.0748297, -0.0490577, 0.229728, 0.0769066, -0.131897, -0.0703078, 0.0180053, 0.148952, 0.0268585, 0.190342, 0.045787, -0.0965144, -0.0918784, 0.0056842, 0.0688662, -0.00339345, -0.118031, 0.12294, 0.0167739, -0.0179602]""",舒适度
"""[0.214457, 0.302516, 0.35653, -0.203024, 0.103819, 0.168385, -0.0339827, 0.30096, -0.333895, -0.012, -0.0815589, 0.0896633, 0.444095, -0.315325, 0.0547064, -0.028809, 0.00692517, -0.139724, 0.369596, 0.548785, -0.379381, 0.345126, 0.232292, -0.0227546, -0.383308, 0.125998, 0.249678, -0.221817, 0.0600497, -0.0950552, 0.417632, 0.243374, 0.222795, -0.0759095, 0.106705, 0.193301, -0.167317, -0.127939, 0.345197, -0.660753, -0.526317, -0.159454, 0.00521101, 0.318194, -0.26304, -0.278816, -0.372049, 0.605141, 0.00365467, -0.301479, 0.70642, -0.606653, 0.404324, 0.439264, 0.278114, -0.218789, 0.178363, -0.0521164, -0.571307, -0.215126, 0.207509, -0.148924, 0.518657, -0.131645, 0.310465, 0.272949, 0.199947, -0.0755558, 0.222198, -0.137866, -0.68528, -0.431272, -0.245961, -0.0217703, -0.318214, 0.254753, 0.978486, -0.175978, -0.0810688, 0.0500597, 0.0809651, -0.0983787, -0.1798, 0.167224, 0.0443809, 0.375552, 0.268156, -0.0280538, 0.408743, 0.466252, 0.265795, 0.159716, -0.275304, 0.140344, 0.157026, 0.438526, -0.187824, -0.35844, -0.132497, -0.22048, 0.202408, 0.362082, -0.54796, 0.155448, 0.451771, 0.00951429, -0.11142, -0.292543, 0.122258, -0.214191, -0.207659, -0.11581, -0.0564238, -0.284087, -0.303526, 0.195219, -0.405454, 0.496778, -0.0681037, 0.448979, -0.450456, 0.0161012, -0.0463704, -0.364106, 0.159221, 0.0101853, 0.0524552, 0.253863]""",如何
"""[0.250649, 0.0869902, 0.00197363, -0.151933, 0.157841, -0.133374, -0.130985, -0.209086, -0.0609061, -0.0804194, -0.365725, -0.429216, 0.159276, 0.232401, -0.420349, 0.284665, -0.230429, 0.207279, 0.264808, 0.40232, 0.132054, 0.0235508, 0.116235, 0.154912, -0.0909553, 0.126449, 0.20903, 0.191755, 0.033898, -0.141644, -0.36252, 0.312805, -0.161297, 0.0930273, 0.240841, 0.213208, 0.194982, -0.166656, 0.0407046, -0.376223, 0.0177468, 0.161937, -0.259759, -0.166881, -0.212916, 0.434027, 0.30794, 0.442557, -0.00749642, -0.0844723, 0.03895, 0.38376, -0.21759, 0.017522, -0.131608, 0.189458, -0.198591, -0.335634, -0.181514, -0.0216091, 0.436631, 0.490575, -0.113097, 0.10039, 0.115972, 0.178005, 0.236301, 0.367841, 0.0705762, 0.111944, 0.0262896, 0.246998, -0.483708, 0.0298205, -0.25403, -0.126464, 0.216287, -0.179447, -0.227805, 0.0482276, 0.138877, -0.189088, -0.178028, 0.39296, -0.0464996, 0.0367524, 0.176082, 0.0986007, -0.180367, 0.234756, 0.0766078, 0.291895, -0.0854356, -0.296786, -0.161868, 0.299637, -0.163233, 0.161014, -0.324693, -0.283937, -0.0950515, 0.231714, 0.170042, -0.0299308, 0.561409, 0.527986, -0.160174, -0.138761, -0.173342, 0.124451, 0.145472, 0.0926465, -0.14287, -0.588918, 0.190055, -0.14778, -0.0441414, -0.0293433, 0.279539, -0.184425, 0.0720663, 0.128051, 0.251229, -0.156588, -0.0252133, 0.0942208, 0.447246, -0.167106]""",做工
"""[-0.378476, -0.0228282, 0.0704352, -0.0702063, 0.192918, 0.0935147, 0.109497, 0.202057, 0.237605, 0.0968586, 0.174517, 0.218682, -0.011268, -0.0325944, -0.207909, -0.234233, 0.0379543, -0.184266, 0.245632, 0.262338, 0.0267906, -0.0408302, 0.338344, 0.107561, -0.295211, 0.0584189, 0.325187, -0.338226, 0.129903, -0.059209, 0.134574, 0.0848944, 0.256044, 0.0948021, -0.0857223, -0.138572, -0.0130027, -0.0466878, 0.445702, -0.113707, -0.410937, -0.136987, -0.0174537, -0.332225, 0.116377, 0.211128, 0.0367485, 0.389351, 0.223042, -0.0374843, -0.114232, -0.100996, 0.0178523, -0.0162994, 0.0690649, 0.10049, 0.373349, -0.0988923, -0.0461515, 0.0374807, 0.0395937, 0.531244, 0.0202157, 0.167144, 0.16566, 0.41487, 0.256732, -0.390902, -0.102362, 0.363927, -0.143594, -0.292937, -0.183224, 0.236124, -0.304271, -0.159101, 0.145397, 0.0506202, -0.145185, 0.212577, 0.352489, 0.0685878, 0.267042, 0.146072, 0.113653, 0.553823, 0.162994, 0.028576, 0.0831914, 0.115378, -0.144204, -0.207443, -0.361467, 0.291727, 0.19944, -0.0654101, 0.24776, -0.0398356, -0.0571172, -0.0429127, 0.233175, 0.364986, -0.00420788, -0.321807, 0.426003, -0.0363068, -0.0178429, -0.175837, -0.0153678, -0.169779, 0.203392, -0.0098704, -0.016848, 0.0106924, -0.382341, 0.254286, 0.0396807, 0.0689823, -0.235041, 0.378128, 0.449305, -0.0246859, -0.146482, 0.104604, 0.0103082, -0.228862, -0.11675, -0.276346]""",细节
"""[0.0368748, -0.0083575, -0.0026226, -0.104271, 0.0628721, -0.0517602, 0.00188135, -0.0110674, -0.00531088, -0.0701118, -0.0401951, -0.0564362, 0.0295806, -0.00719224, 0.0352667, 0.0259798, -0.0540711, -0.0185199, 0.0311926, -0.0296772, -0.0746895, 0.0282211, -0.0426651, 0.0710014, -0.0234869, -0.0482864, -0.00217899, -0.0717409, -0.0250426, -0.025283, -0.00439508, 0.0670023, -0.0902451, 0.0287971, 0.0643548, 0.0560155, 0.0375338, -0.0526563, 0.00488919, 0.0422781, 0.0414251, 0.00136324, -0.0743612, 0.0138358, 0.108148, 0.0400785, -0.0225305, 0.00071611, 0.0608294, 0.0623539, 0.0125238, -0.0192954, 0.0147051, -0.010794, -0.0343445, 0.0205011, -0.0948596, 0.0336623, 0.00768639, -0.0164389, 0.116492, -0.00676369, 0.0810427, -0.0883456, -0.0371863, 0.0706832, 0.0204714, -0.0167849, 0.0330653, -0.0314816, 0.0263987, 0.0331918, 0.0370377, 0.0276423, -0.182075, -0.0266019, 0.0398739, 0.0143905, -0.0184251, -0.035082, -0.0130537, -0.0312916, 0.0497337, -0.0956486, -0.0735924, 0.0337819, -0.00487157, 0.0526308, 0.0151857, 0.00948056, 0.0400496, 0.016276, -0.0151822, -0.0851452, 0.0239758, 0.0250089, -0.0828459, 0.045884, -0.038911, 0.00692761, -0.0505489, 0.0934998, 0.0357819, 0.0108592, 0.0120955, 0.0713111, 0.0293213, -0.0122488, 0.094309, -0.0664041, 0.174558, 0.0306779, 0.0155714, 0.00936826, -0.027378, 0.123316, 0.0141164, 0.129172, 0.0245957, -0.0839951, -0.0435676, -0.0310709, 0.0521111, 0.0189512, -0.0453766, 0.159674, 0.0491659, 0.0203445]""",操控性
"""[-0.140785, -0.123864, 0.101792, -0.249687, 0.0503763, -0.184582, -0.415626, -0.181891, -0.190327, -0.594579, -0.287636, -0.264502, 0.0767276, 0.305542, -0.253342, -0.00890148, -0.00252042, -0.334762, 0.0444371, 0.436065, -0.0817445, 0.325725, -0.0524226, 0.222404, 0.065499, -0.208841, 0.00346424, -0.132846, -0.314874, 0.115028, 0.15604, 0.344828, -0.044957, 0.166837, 0.107916, 0.271883, -0.312432, 0.137514, 0.0515384, -0.27803, 0.18491, 0.398935, -0.441089, -0.276208, 0.170866, 0.00640927, 0.285116, 0.313183, 0.254798, 0.234252, 0.258656, 0.165178, -0.130333, 0.0429483, -0.0478604, -0.0862954, -0.0718094, -0.265284, 0.118756, 0.161574, 0.111476, 0.536746, 0.282917, -0.158691, 0.120554, -0.151723, 0.19033, 0.259455, -0.0232296, -0.254164, 0.299163, -0.0564377, -0.273353, 0.495229, -0.433471, -0.148103, 0.138115, 0.102215, -0.178346, 0.00794957, 0.390643, 0.185185, 0.378779, -0.0980449, -0.302376, 0.157322, 0.335484, -0.00511802, -0.27271, 0.0793982, -0.0596515, 0.0363224, -0.266191, -0.676827, -0.0954076, 0.449828, -0.133672, -0.0799966, -0.514246, 0.0493867, 0.293195, 0.146617, 0.402675, 0.0354324, 0.371207, 0.52862, -0.405945, -0.157269, 0.246749, 0.102524, 0.398223, -0.115847, -0.330482, -0.270599, 0.0944522, 0.0982173, -0.182053, -0.0790483, 0.0273045, -0.053775, -0.370352, -0.419135, -0.249288, -0.0177618, 0.0601851, 0.258239, 0.458527, -0.276964]""",内饰
"""[0.042415, -0.0393326, -0.0799015, 0.0697012, 0.10457, -0.238276, -0.379292, -0.286877, -0.152377, -0.114496, -0.205207, 0.137105, -0.103765, 0.281799, 0.0697971, 0.019146, 0.00186105, 0.155926, 0.411262, 0.27762, 0.0747407, -0.188106, 0.217027, 0.298151, -0.306382, 0.198487, -0.077884, -0.433043, -0.00957055, 0.219346, -0.353998, 0.221591, 0.191703, 0.0455503, -0.0883709, 0.319671, 0.114372, -0.489388, 0.385816, -0.637847, -0.227195, 0.134774, -0.138342, -0.0715417, -0.07794, 0.434615, -0.103913, 0.47637, 0.0863512, -0.314835, 0.226982, -0.106436, -0.367422, 0.0988476, -0.0710102, -0.00596402, 0.258047, -0.466638, -0.0059984, 0.109941, -0.143208, 0.163819, 0.336234, -0.113166, -0.226856, 0.0737277, 0.183853, 0.0384044, 0.0833125, 0.271944, 0.11424, 0.205471, -0.113009, 0.250225, -0.704686, 0.255254, 0.162459, -0.118626, -0.433378, 0.408153, 0.108283, -0.0258719, 0.0498686, 0.523368, 0.176759, 0.0320738, 0.416862, 0.367377, -0.202919, 0.125163, -0.0603372, 0.12852, -0.114993, -0.0549348, 0.161595, 0.358752, 0.171025, 0.0313311, -0.239786, 0.0457458, -0.213913, 0.247658, 0.0219924, -0.00953106, 0.799817, 0.591127, -0.0637915, 0.0551585, -0.00769513, 0.0592782, 0.487626, -0.164535, -0.269233, -0.170512, 0.0637259, 0.188211, -0.144519, 0.0816449, 0.445988, 0.0106269, -0.0373177, 0.030271, 0.053612, 0.0438158, -0.0961209, 0.337462, 0.209921, -0.190177]""",安全性
"""[-0.481706, -0.217586, -0.017266, -0.232468, -0.0657535, -0.0387112, 0.0404174, -0.162596, 0.244049, -0.83857, -0.032133, -0.399663, 0.243932, 0.0364804, 0.293132, -0.181581, -0.0820447, -0.485511, 0.265513, 0.537714, 0.362649, 0.454038, -0.0834608, 0.056414, -0.120683, -0.0851711, 0.436053, -0.0244482, 0.0744798, 0.089777, 0.0647727, -0.0300195, 0.0573088, 0.219013, 0.547254, 0.134024, 0.430521, 0.0773001, 0.118803, -0.0251135, 0.108125, -0.0338206, -0.18133, 0.282794, -0.0882273, 0.377449, 0.424386, 0.187527, -0.126071, 0.323584, -0.0155661, 0.208053, -0.242466, 0.293856, 0.480369, -0.603669, -0.167399, -0.1598, 0.173583, 0.0178375, 0.495038, 0.371146, 0.457326, -0.171485, -0.00610752, -0.273261, -0.02478, 0.695449, -0.233415, -0.333743, -0.268457, -0.182157, -0.00593381, 0.237868, 0.219795, 0.0919879, 0.344379, 0.104999, 0.0730972, -0.257144, 0.181862, 0.0368302, -0.0595854, 0.048225, 0.112298, 0.425887, 0.519207, -0.0199798, 0.0969366, 0.290632, -0.232129, -0.488658, -0.0617959, -0.301306, 0.119303, 0.448556, 0.192941, -0.173749, -0.342252, 0.12687, 0.107365, 0.0460379, -0.184616, -0.160188, 0.0136213, -0.0300684, -0.123095, 0.33397, -0.190588, -0.224303, 0.184158, 0.597838, -0.417601, -0.553437, 0.00820149, 0.0086818, -0.144511, -0.059235, -0.102599, 0.440336, -0.321718, 0.184283, -0.15069, 0.0289563, 0.0756423, -0.145445, 0.105316, -0.111373]""",车上
"""[-0.0741387, 0.101493, -0.0287155, 0.0222636, 0.532396, -0.359306, -0.679276, 0.267931, -0.254423, 0.148619, 0.0700786, -0.0142748, -0.000992862, 0.100554, -0.647865, 0.136445, 0.206538, 0.185876, 0.316495, -0.00839895, 0.114531, 0.325778, -0.0762309, -0.218236, 0.305943, -0.338533, 0.0583858, -0.151444, -0.243946, -0.0598784, -0.0652984, 0.323559, 0.211401, -0.0925744, 0.0653514, 0.45914, -0.264228, 0.3841, -0.0348317, -0.759578, 0.0682135, -0.000847334, -0.079151, -0.132206, 0.716026, 0.141194, -0.31093, 0.27181, 0.00406399, -0.129109, 0.532881, 0.352861, 0.182868, 0.52638, -0.161039, 0.0802357, -0.0665441, 0.102157, -0.107637, 0.22851, -0.42669, 0.282013, 0.460717, -0.489029, 0.210902, -0.111765, 0.543288, -0.0829561, 0.2178, 0.376436, -0.0743567, -0.135743, 0.105718, 0.575593, -0.47549, -0.263248, -0.192421, 0.456236, -0.0376082, 0.303235, 0.567464, -0.0355445, 0.75611, 0.0397246, -0.00489512, 0.100801, 0.129031, -0.130109, 0.181997, 0.0843094, 0.311545, 0.225016, 0.166561, -0.028242, 0.173151, -0.39794, -0.102067, -0.169315, -0.324991, 0.0842449, 0.451766, 0.476547, -0.14129, -0.101947, 0.468715, 0.136515, -0.104787, 0.0471089, -0.248233, 0.0853567, -0.41369, -0.0767706, 0.30527, -0.310104, -0.254605, -0.01721, -0.152193, 0.029447, -0.221859, 0.00952497, -0.0437464, -0.0776922, -0.161387, -0.0490633, -0.126304, 0.341164, -0.170799, -0.138037]""",装备
